states,dates,delta_confirmed,delta_deceased,delta_recovered,delta_tested,delta_vaccinated1,delta_vaccinated2,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_tested,delta7_vaccinated1,delta7_vaccinated2,total_confirmed,total_deceased,total_recovered,total_tested,total_vaccinated1,total_vaccinated2
KA,2020-05-31,299.0,2.0,221.0,13358.0,0.0,0.0,1132.0,7.0,564.0,87262.0,0.0,0.0,3221.0,49.0,1218.0,293575.0,0.0,0.0
KA,2020-06-01,187.0,1.0,100.0,11241.0,0.0,0.0,1226.0,7.0,613.0,84922.0,0.0,0.0,3408.0,50.0,1318.0,304816.0,0.0,0.0
KA,2020-06-02,388.0,0.0,75.0,14812.0,0.0,0.0,1513.0,7.0,629.0,90714.0,0.0,0.0,3796.0,50.0,1393.0,319628.0,0.0,0.0
KA,2020-06-03,267.0,1.0,111.0,15197.0,0.0,0.0,1645.0,5.0,723.0,93217.0,0.0,0.0,4063.0,51.0,1504.0,334825.0,0.0,0.0
KA,2020-06-04,257.0,4.0,106.0,12268.0,0.0,0.0,1787.0,9.0,776.0,95015.0,0.0,0.0,4320.0,55.0,1610.0,347093.0,0.0,0.0
KA,2020-06-05,515.0,0.0,83.0,13627.0,0.0,0.0,2054.0,9.0,799.0,96231.0,0.0,0.0,4835.0,55.0,1693.0,360720.0,0.0,0.0
KA,2020-06-06,378.0,2.0,280.0,11862.0,0.0,0.0,2291.0,10.0,976.0,92365.0,0.0,0.0,5213.0,57.0,1973.0,372582.0,0.0,0.0
KA,2020-06-07,239.0,2.0,159.0,11860.0,0.0,0.0,2231.0,10.0,914.0,90867.0,0.0,0.0,5452.0,59.0,2132.0,384442.0,0.0,0.0
KA,2020-06-08,308.0,3.0,309.0,8779.0,0.0,0.0,2352.0,12.0,1123.0,88405.0,0.0,0.0,5760.0,62.0,2441.0,393221.0,0.0,0.0
KA,2020-06-09,161.0,2.0,164.0,7036.0,0.0,0.0,2125.0,14.0,1212.0,80629.0,0.0,0.0,5921.0,64.0,2605.0,400257.0,0.0,0.0
KA,2020-06-10,120.0,3.0,257.0,8249.0,0.0,0.0,1978.0,16.0,1358.0,73681.0,0.0,0.0,6041.0,67.0,2862.0,408506.0,0.0,0.0
KA,2020-06-11,204.0,3.0,114.0,8000.0,0.0,0.0,1925.0,15.0,1366.0,69413.0,0.0,0.0,6245.0,70.0,2976.0,416506.0,0.0,0.0
KA,2020-06-12,271.0,7.0,464.0,9835.0,0.0,0.0,1681.0,22.0,1747.0,65621.0,0.0,0.0,6516.0,77.0,3440.0,426341.0,0.0,0.0
KA,2020-06-13,308.0,3.0,208.0,10177.0,0.0,0.0,1611.0,23.0,1675.0,63936.0,0.0,0.0,6824.0,80.0,3648.0,436518.0,0.0,0.0
KA,2020-06-14,176.0,5.0,312.0,7451.0,0.0,0.0,1548.0,26.0,1828.0,59527.0,0.0,0.0,7000.0,85.0,3960.0,443969.0,0.0,0.0
KA,2020-06-15,213.0,2.0,174.0,5362.0,0.0,0.0,1453.0,25.0,1693.0,56110.0,0.0,0.0,7213.0,87.0,4134.0,449331.0,0.0,0.0
KA,2020-06-16,317.0,7.0,322.0,7936.0,0.0,0.0,1609.0,30.0,1851.0,57010.0,0.0,0.0,7530.0,94.0,4456.0,457267.0,0.0,0.0
KA,2020-06-17,204.0,8.0,348.0,7531.0,0.0,0.0,1693.0,35.0,1942.0,56292.0,0.0,0.0,7734.0,102.0,4804.0,464798.0,0.0,0.0
KA,2020-06-18,210.0,12.0,176.0,8709.0,0.0,0.0,1699.0,44.0,2004.0,57001.0,0.0,0.0,7944.0,114.0,4980.0,473507.0,0.0,0.0
KA,2020-06-19,337.0,9.0,230.0,10553.0,0.0,0.0,1765.0,46.0,1770.0,57719.0,0.0,0.0,8281.0,123.0,5210.0,484060.0,0.0,0.0
KA,2020-06-20,416.0,9.0,183.0,9833.0,0.0,0.0,1873.0,52.0,1745.0,57375.0,0.0,0.0,8697.0,132.0,5393.0,493893.0,0.0,0.0
KA,2020-06-21,453.0,5.0,226.0,12872.0,0.0,0.0,2150.0,52.0,1659.0,62796.0,0.0,0.0,9150.0,137.0,5619.0,506765.0,0.0,0.0
KA,2020-06-22,249.0,5.0,111.0,9204.0,0.0,0.0,2186.0,55.0,1596.0,66638.0,0.0,0.0,9399.0,142.0,5730.0,515969.0,0.0,0.0
KA,2020-06-23,322.0,8.0,274.0,10569.0,0.0,0.0,2191.0,56.0,1548.0,69271.0,0.0,0.0,9721.0,150.0,6004.0,526538.0,0.0,0.0
KA,2020-06-24,397.0,14.0,149.0,12709.0,0.0,0.0,2384.0,62.0,1349.0,74449.0,0.0,0.0,10118.0,164.0,6153.0,539247.0,0.0,0.0
KA,2020-06-25,442.0,6.0,519.0,14078.0,0.0,0.0,2616.0,56.0,1692.0,79818.0,0.0,0.0,10560.0,170.0,6672.0,553325.0,0.0,0.0
KA,2020-06-26,445.0,10.0,246.0,14733.0,0.0,0.0,2724.0,57.0,1708.0,83998.0,0.0,0.0,11005.0,180.0,6918.0,568058.0,0.0,0.0
KA,2020-06-27,918.0,11.0,371.0,13577.0,0.0,0.0,3226.0,59.0,1896.0,87742.0,0.0,0.0,11923.0,191.0,7289.0,581635.0,0.0,0.0
KA,2020-06-28,1267.0,16.0,220.0,13835.0,0.0,0.0,4040.0,70.0,1890.0,88705.0,0.0,0.0,13190.0,207.0,7509.0,595470.0,0.0,0.0
KA,2020-06-29,1105.0,19.0,176.0,9689.0,0.0,0.0,4896.0,84.0,1955.0,89190.0,0.0,0.0,14295.0,226.0,7685.0,605159.0,0.0,0.0
KA,2020-06-30,947.0,20.0,235.0,15588.0,0.0,0.0,5521.0,96.0,1916.0,94209.0,0.0,0.0,15242.0,246.0,7920.0,620747.0,0.0,0.0
KA,2020-07-01,1272.0,7.0,145.0,16670.0,0.0,0.0,6396.0,89.0,1912.0,98170.0,0.0,0.0,16514.0,253.0,8065.0,637417.0,0.0,0.0
KA,2020-07-02,1502.0,19.0,271.0,16210.0,0.0,0.0,7456.0,102.0,1664.0,100302.0,0.0,0.0,18016.0,272.0,8336.0,653627.0,0.0,0.0
KA,2020-07-03,1694.0,21.0,471.0,18307.0,0.0,0.0,8705.0,113.0,1889.0,103876.0,0.0,0.0,19710.0,293.0,8807.0,671934.0,0.0,0.0
KA,2020-07-04,1839.0,42.0,439.0,17592.0,0.0,0.0,9626.0,144.0,1957.0,107891.0,0.0,0.0,21549.0,335.0,9246.0,689526.0,0.0,0.0
KA,2020-07-05,1925.0,37.0,603.0,16899.0,0.0,0.0,10284.0,165.0,2340.0,110955.0,0.0,0.0,23474.0,372.0,9849.0,706425.0,0.0,0.0
KA,2020-07-06,1843.0,30.0,680.0,15880.0,0.0,0.0,11022.0,176.0,2844.0,117146.0,0.0,0.0,25317.0,402.0,10529.0,722305.0,0.0,0.0
KA,2020-07-07,1498.0,15.0,571.0,17742.0,0.0,0.0,11573.0,171.0,3180.0,119300.0,0.0,0.0,26815.0,417.0,11100.0,740047.0,0.0,0.0
KA,2020-07-08,2062.0,54.0,778.0,19134.0,0.0,0.0,12363.0,218.0,3813.0,121764.0,0.0,0.0,28877.0,471.0,11878.0,759181.0,0.0,0.0
KA,2020-07-09,2228.0,17.0,957.0,20028.0,0.0,0.0,13089.0,216.0,4499.0,125582.0,0.0,0.0,31105.0,488.0,12835.0,779209.0,0.0,0.0
KA,2020-07-10,2313.0,57.0,1003.0,19228.0,0.0,0.0,13708.0,252.0,5031.0,126503.0,0.0,0.0,33418.0,545.0,13838.0,798437.0,0.0,0.0
KA,2020-07-11,2798.0,70.0,880.0,20587.0,0.0,0.0,14667.0,280.0,5472.0,129498.0,0.0,0.0,36216.0,615.0,14718.0,819024.0,0.0,0.0
KA,2020-07-12,2627.0,71.0,693.0,20050.0,0.0,0.0,15369.0,314.0,5562.0,132649.0,0.0,0.0,38843.0,686.0,15411.0,839074.0,0.0,0.0
KA,2020-07-13,2738.0,73.0,838.0,17074.0,0.0,0.0,16264.0,357.0,5720.0,133843.0,0.0,0.0,41581.0,759.0,16249.0,856148.0,0.0,0.0
KA,2020-07-14,2496.0,82.0,1141.0,23674.0,0.0,0.0,17262.0,424.0,6290.0,139775.0,0.0,0.0,44077.0,841.0,17390.0,879822.0,0.0,0.0
KA,2020-07-15,3176.0,87.0,1076.0,22204.0,0.0,0.0,18376.0,457.0,6588.0,142845.0,0.0,0.0,47253.0,928.0,18466.0,902026.0,0.0,0.0
KA,2020-07-16,4169.0,104.0,1263.0,23451.0,0.0,0.0,20317.0,544.0,6894.0,146268.0,0.0,0.0,51422.0,1032.0,19729.0,925477.0,0.0,0.0
KA,2020-07-17,3693.0,115.0,1028.0,27940.0,0.0,0.0,21697.0,602.0,6919.0,154980.0,0.0,0.0,55115.0,1147.0,20757.0,953417.0,0.0,0.0
KA,2020-07-18,4537.0,93.0,1018.0,29284.0,0.0,0.0,23436.0,625.0,7057.0,163677.0,0.0,0.0,59652.0,1240.0,21775.0,982701.0,0.0,0.0
KA,2020-07-19,4120.0,91.0,1290.0,16829.0,0.0,0.0,24929.0,645.0,7654.0,160456.0,0.0,0.0,63772.0,1331.0,23065.0,999530.0,0.0,0.0
KA,2020-07-20,3648.0,72.0,730.0,25890.0,0.0,0.0,25839.0,644.0,7546.0,169272.0,0.0,0.0,67420.0,1403.0,23795.0,1025420.0,0.0,0.0
KA,2020-07-21,3649.0,61.0,1664.0,26556.0,0.0,0.0,26992.0,623.0,8069.0,172154.0,0.0,0.0,71069.0,1464.0,25459.0,1051976.0,0.0,0.0
KA,2020-07-22,4764.0,55.0,1780.0,27773.0,0.0,0.0,28580.0,591.0,8773.0,177723.0,0.0,0.0,75833.0,1519.0,27239.0,1079749.0,0.0,0.0
KA,2020-07-23,5030.0,97.0,2071.0,30748.0,0.0,0.0,29441.0,584.0,9581.0,185020.0,0.0,0.0,80863.0,1616.0,29310.0,1110497.0,0.0,0.0
KA,2020-07-24,5007.0,110.0,2037.0,0.0,0.0,0.0,30755.0,579.0,10590.0,157080.0,0.0,0.0,85870.0,1726.0,31347.0,1110497.0,0.0,0.0
KA,2020-07-25,5072.0,72.0,2403.0,32765.0,0.0,0.0,31290.0,558.0,11975.0,160561.0,0.0,0.0,90942.0,1798.0,33750.0,1143262.0,0.0,0.0
KA,2020-07-26,5199.0,82.0,2088.0,33565.0,0.0,0.0,32369.0,549.0,12773.0,177297.0,0.0,0.0,96141.0,1880.0,35838.0,1176827.0,0.0,0.0
KA,2020-07-27,5324.0,75.0,1847.0,28224.0,0.0,0.0,34045.0,552.0,13890.0,179631.0,0.0,0.0,101465.0,1955.0,37685.0,1205051.0,0.0,0.0
KA,2020-07-28,5536.0,102.0,2819.0,37720.0,0.0,0.0,35932.0,593.0,15045.0,190795.0,0.0,0.0,107001.0,2057.0,40504.0,1242771.0,0.0,0.0
KA,2020-07-29,5503.0,90.0,2397.0,32990.0,0.0,0.0,36671.0,628.0,15662.0,196012.0,0.0,0.0,112504.0,2147.0,42901.0,1275761.0,0.0,0.0
KA,2020-07-30,6128.0,83.0,3793.0,38095.0,0.0,0.0,37769.0,614.0,17384.0,203359.0,0.0,0.0,118632.0,2230.0,46694.0,1313856.0,0.0,0.0
KA,2020-07-31,5483.0,84.0,3094.0,36936.0,0.0,0.0,38245.0,588.0,18441.0,240295.0,0.0,0.0,124115.0,2314.0,49788.0,1350792.0,0.0,0.0
KA,2020-08-01,5172.0,98.0,3860.0,34760.0,0.0,0.0,38345.0,614.0,19898.0,242290.0,0.0,0.0,129287.0,2412.0,53648.0,1385552.0,0.0,0.0
KA,2020-08-02,5532.0,84.0,4077.0,33017.0,0.0,0.0,38678.0,616.0,21887.0,241742.0,0.0,0.0,134819.0,2496.0,57725.0,1418569.0,0.0,0.0
KA,2020-08-03,4752.0,98.0,4775.0,27989.0,0.0,0.0,38106.0,639.0,24815.0,241507.0,0.0,0.0,139571.0,2594.0,62500.0,1446558.0,0.0,0.0
KA,2020-08-04,6259.0,110.0,6772.0,42458.0,0.0,0.0,38829.0,647.0,28768.0,246245.0,0.0,0.0,145830.0,2704.0,69272.0,1489016.0,0.0,0.0
KA,2020-08-05,5619.0,100.0,5407.0,43638.0,0.0,0.0,38945.0,657.0,31778.0,256893.0,0.0,0.0,151449.0,2804.0,74679.0,1532654.0,0.0,0.0
KA,2020-08-06,6805.0,93.0,5602.0,48421.0,0.0,0.0,39622.0,667.0,33587.0,267219.0,0.0,0.0,158254.0,2897.0,80281.0,1581075.0,0.0,0.0
KA,2020-08-07,6670.0,100.0,3951.0,43553.0,0.0,0.0,40809.0,683.0,34444.0,273836.0,0.0,0.0,164924.0,2997.0,84232.0,1624628.0,0.0,0.0
KA,2020-08-08,7178.0,93.0,5006.0,43883.0,0.0,0.0,42815.0,678.0,35590.0,282959.0,0.0,0.0,172102.0,3090.0,89238.0,1668511.0,0.0,0.0
KA,2020-08-09,5985.0,107.0,4670.0,37936.0,0.0,0.0,43268.0,701.0,36183.0,287878.0,0.0,0.0,178087.0,3197.0,93908.0,1706447.0,0.0,0.0
KA,2020-08-10,4267.0,114.0,5218.0,22620.0,0.0,0.0,42783.0,717.0,36626.0,282509.0,0.0,0.0,182354.0,3311.0,99126.0,1729067.0,0.0,0.0
KA,2020-08-11,6257.0,86.0,6473.0,43924.0,0.0,0.0,42781.0,693.0,36327.0,283975.0,0.0,0.0,188611.0,3397.0,105599.0,1772991.0,0.0,0.0
KA,2020-08-12,7883.0,113.0,7034.0,53326.0,0.0,0.0,45045.0,706.0,37954.0,293663.0,0.0,0.0,196494.0,3510.0,112633.0,1826317.0,0.0,0.0
KA,2020-08-13,6706.0,103.0,8609.0,55999.0,0.0,0.0,44946.0,716.0,40961.0,301241.0,0.0,0.0,203200.0,3613.0,121242.0,1882316.0,0.0,0.0
KA,2020-08-14,7908.0,104.0,6940.0,56638.0,0.0,0.0,46184.0,720.0,43950.0,314326.0,0.0,0.0,211108.0,3717.0,128182.0,1938954.0,0.0,0.0
KA,2020-08-15,8818.0,114.0,6629.0,54806.0,0.0,0.0,47824.0,741.0,45573.0,325249.0,0.0,0.0,219926.0,3831.0,134811.0,1993760.0,0.0,0.0
KA,2020-08-16,7040.0,116.0,6680.0,43626.0,0.0,0.0,48879.0,750.0,47583.0,330939.0,0.0,0.0,226966.0,3947.0,141491.0,2037386.0,0.0,0.0
KA,2020-08-17,6317.0,115.0,7071.0,37700.0,0.0,0.0,50929.0,751.0,49436.0,346019.0,0.0,0.0,233283.0,4062.0,148562.0,2075086.0,0.0,0.0
KA,2020-08-18,7665.0,139.0,8387.0,59088.0,0.0,0.0,52337.0,804.0,51350.0,361183.0,0.0,0.0,240948.0,4201.0,156949.0,2134174.0,0.0,0.0
KA,2020-08-19,8642.0,126.0,7201.0,63085.0,0.0,0.0,53096.0,817.0,51517.0,370942.0,0.0,0.0,249590.0,4327.0,164150.0,2197259.0,0.0,0.0
KA,2020-08-20,7385.0,102.0,6231.0,59603.0,0.0,0.0,53775.0,816.0,49139.0,374546.0,0.0,0.0,256975.0,4429.0,170381.0,2256862.0,0.0,0.0
KA,2020-08-21,7571.0,93.0,6561.0,57623.0,0.0,0.0,53438.0,805.0,48760.0,375531.0,0.0,0.0,264546.0,4522.0,176942.0,2314485.0,0.0,0.0
KA,2020-08-22,7330.0,93.0,7626.0,58618.0,0.0,0.0,51950.0,784.0,49757.0,379343.0,0.0,0.0,271876.0,4615.0,184568.0,2373103.0,0.0,0.0
KA,2020-08-23,5938.0,68.0,4996.0,40848.0,0.0,0.0,50848.0,736.0,48073.0,376565.0,0.0,0.0,277814.0,4683.0,189564.0,2413951.0,0.0,0.0
KA,2020-08-24,5851.0,127.0,8061.0,39817.0,0.0,0.0,50382.0,748.0,49063.0,378682.0,0.0,0.0,283665.0,4810.0,197625.0,2453768.0,0.0,0.0
KA,2020-08-25,8161.0,148.0,6814.0,59787.0,0.0,0.0,50878.0,757.0,47490.0,379381.0,0.0,0.0,291826.0,4958.0,204439.0,2513555.0,0.0,0.0
KA,2020-08-26,8580.0,133.0,7249.0,67066.0,0.0,0.0,50816.0,764.0,47538.0,383362.0,0.0,0.0,300406.0,5091.0,211688.0,2580621.0,0.0,0.0
KA,2020-08-27,9386.0,141.0,7866.0,68187.0,0.0,0.0,52817.0,803.0,49173.0,391946.0,0.0,0.0,309792.0,5232.0,219554.0,2648808.0,0.0,0.0
KA,2020-08-28,8960.0,136.0,7464.0,64226.0,0.0,0.0,54206.0,846.0,50076.0,398549.0,0.0,0.0,318752.0,5368.0,227018.0,2713034.0,0.0,0.0
KA,2020-08-29,8324.0,115.0,8110.0,72684.0,0.0,0.0,55200.0,868.0,50560.0,412615.0,0.0,0.0,327076.0,5483.0,235128.0,2785718.0,0.0,0.0
KA,2020-08-30,8852.0,106.0,7101.0,66957.0,0.0,0.0,58114.0,906.0,52665.0,438724.0,0.0,0.0,335928.0,5589.0,242229.0,2852675.0,0.0,0.0
KA,2020-08-31,6495.0,113.0,7238.0,43132.0,0.0,0.0,58758.0,892.0,51842.0,442039.0,0.0,0.0,342423.0,5702.0,249467.0,2895807.0,0.0,0.0
KA,2020-09-01,9058.0,135.0,5159.0,83670.0,0.0,0.0,59655.0,879.0,50187.0,465922.0,0.0,0.0,351481.0,5837.0,254626.0,2979477.0,0.0,0.0
KA,2020-09-02,9860.0,113.0,6287.0,73317.0,0.0,0.0,60935.0,859.0,49225.0,472173.0,0.0,0.0,361341.0,5950.0,260913.0,3052794.0,0.0,0.0
KA,2020-09-03,8865.0,104.0,7122.0,71124.0,0.0,0.0,60414.0,822.0,48481.0,475110.0,0.0,0.0,370206.0,6054.0,268035.0,3123918.0,0.0,0.0
KA,2020-09-04,9280.0,116.0,6161.0,73192.0,0.0,0.0,60734.0,802.0,47178.0,484076.0,0.0,0.0,379486.0,6170.0,274196.0,3197110.0,0.0,0.0
KA,2020-09-05,9746.0,128.0,9102.0,76761.0,0.0,0.0,62156.0,815.0,48170.0,488153.0,0.0,0.0,389232.0,6298.0,283298.0,3273871.0,0.0,0.0
KA,2020-09-06,9319.0,95.0,9575.0,74384.0,0.0,0.0,62623.0,804.0,50644.0,495580.0,0.0,0.0,398551.0,6393.0,292873.0,3348255.0,0.0,0.0
KA,2020-09-07,5773.0,141.0,7897.0,45421.0,0.0,0.0,61901.0,832.0,51303.0,497869.0,0.0,0.0,404324.0,6534.0,300770.0,3393676.0,0.0,0.0
KA,2020-09-08,7866.0,146.0,7803.0,67443.0,0.0,0.0,60709.0,843.0,53947.0,481642.0,0.0,0.0,412190.0,6680.0,308573.0,3461119.0,0.0,0.0
KA,2020-09-09,9540.0,128.0,6860.0,70322.0,0.0,0.0,60389.0,858.0,54520.0,478647.0,0.0,0.0,421730.0,6808.0,315433.0,3531441.0,0.0,0.0
KA,2020-09-10,9217.0,129.0,7021.0,54709.0,0.0,0.0,60741.0,883.0,54419.0,462232.0,0.0,0.0,430947.0,6937.0,322454.0,3586150.0,0.0,0.0
KA,2020-09-11,9464.0,130.0,12545.0,64669.0,0.0,0.0,60925.0,897.0,60803.0,453709.0,0.0,0.0,440411.0,7067.0,334999.0,3650819.0,0.0,0.0
KA,2020-09-12,9140.0,94.0,9557.0,63583.0,0.0,0.0,60319.0,863.0,61258.0,440531.0,0.0,0.0,449551.0,7161.0,344556.0,3714402.0,0.0,0.0
KA,2020-09-13,9894.0,104.0,8402.0,86574.0,0.0,0.0,60894.0,872.0,60085.0,452721.0,0.0,0.0,459445.0,7265.0,352958.0,3800976.0,0.0,0.0
KA,2020-09-14,8244.0,119.0,8865.0,45961.0,0.0,0.0,63365.0,850.0,61053.0,453261.0,0.0,0.0,467689.0,7384.0,361823.0,3846937.0,0.0,0.0
KA,2020-09-15,7576.0,97.0,7406.0,68365.0,0.0,0.0,63075.0,801.0,60656.0,454183.0,0.0,0.0,475265.0,7481.0,369229.0,3915302.0,0.0,0.0
KA,2020-09-16,9725.0,55.0,6580.0,70981.0,0.0,0.0,63260.0,728.0,60376.0,454842.0,0.0,0.0,484990.0,7536.0,375809.0,3986283.0,0.0,0.0
KA,2020-09-17,9366.0,93.0,7268.0,72030.0,0.0,0.0,63409.0,692.0,60623.0,472163.0,0.0,0.0,494356.0,7629.0,383077.0,4058313.0,0.0,0.0
KA,2020-09-18,8626.0,179.0,10949.0,57470.0,0.0,0.0,62571.0,741.0,59027.0,464964.0,0.0,0.0,502982.0,7808.0,394026.0,4115783.0,0.0,0.0
KA,2020-09-19,8364.0,114.0,10815.0,63784.0,0.0,0.0,61795.0,761.0,60285.0,465165.0,0.0,0.0,511346.0,7922.0,404841.0,4179567.0,0.0,0.0
KA,2020-09-20,8191.0,101.0,8611.0,60477.0,0.0,0.0,60092.0,758.0,60494.0,439068.0,0.0,0.0,519537.0,8023.0,413452.0,4240044.0,0.0,0.0
KA,2020-09-21,7339.0,122.0,9925.0,42691.0,0.0,0.0,59187.0,761.0,61554.0,435798.0,0.0,0.0,526876.0,8145.0,423377.0,4282735.0,0.0,0.0
KA,2020-09-22,6974.0,83.0,9073.0,55707.0,0.0,0.0,58585.0,747.0,63221.0,423140.0,0.0,0.0,533850.0,8228.0,432450.0,4338442.0,0.0,0.0
KA,2020-09-23,6997.0,38.0,5460.0,56398.0,0.0,0.0,55857.0,730.0,62101.0,408557.0,0.0,0.0,540847.0,8266.0,437910.0,4394840.0,0.0,0.0
KA,2020-09-24,7710.0,65.0,6748.0,64164.0,0.0,0.0,54201.0,702.0,61581.0,400691.0,0.0,0.0,548557.0,8331.0,444658.0,4459004.0,0.0,0.0
KA,2020-09-25,8655.0,86.0,5644.0,59919.0,0.0,0.0,54230.0,609.0,56276.0,403140.0,0.0,0.0,557212.0,8417.0,450302.0,4518923.0,0.0,0.0
KA,2020-09-26,8811.0,86.0,5417.0,67857.0,0.0,0.0,54677.0,581.0,50878.0,407213.0,0.0,0.0,566023.0,8503.0,455719.0,4586780.0,0.0,0.0
KA,2020-09-27,9543.0,79.0,6522.0,73080.0,0.0,0.0,56029.0,559.0,48789.0,419816.0,0.0,0.0,575566.0,8582.0,462241.0,4659860.0,0.0,0.0
KA,2020-09-28,6892.0,59.0,7509.0,58862.0,0.0,0.0,55582.0,496.0,46373.0,435987.0,0.0,0.0,582458.0,8641.0,469750.0,4718722.0,0.0,0.0
KA,2020-09-29,10453.0,136.0,6628.0,87475.0,0.0,0.0,59061.0,549.0,43928.0,467755.0,0.0,0.0,592911.0,8777.0,476378.0,4806197.0,0.0,0.0
KA,2020-09-30,8856.0,87.0,8890.0,94886.0,0.0,0.0,60920.0,598.0,47358.0,506243.0,0.0,0.0,601767.0,8864.0,485268.0,4901083.0,0.0,0.0
KA,2020-10-01,10070.0,130.0,7144.0,96588.0,0.0,0.0,63280.0,663.0,47754.0,538667.0,0.0,0.0,611837.0,8994.0,492412.0,4997671.0,0.0,0.0
KA,2020-10-02,8793.0,125.0,7094.0,92059.0,0.0,0.0,63418.0,702.0,49204.0,570807.0,0.0,0.0,620630.0,9119.0,499506.0,5089730.0,0.0,0.0
KA,2020-10-03,9886.0,100.0,8989.0,84922.0,0.0,0.0,64493.0,716.0,52776.0,587872.0,0.0,0.0,630516.0,9219.0,508495.0,5174652.0,0.0,0.0
KA,2020-10-04,10145.0,67.0,7287.0,85508.0,0.0,0.0,65095.0,704.0,53541.0,600300.0,0.0,0.0,640661.0,9286.0,515782.0,5260160.0,0.0,0.0
KA,2020-10-05,7051.0,84.0,7064.0,67303.0,0.0,0.0,65254.0,729.0,53096.0,608741.0,0.0,0.0,647712.0,9370.0,522846.0,5327463.0,0.0,0.0
KA,2020-10-06,9993.0,91.0,10228.0,92491.0,0.0,0.0,64794.0,684.0,56696.0,613757.0,0.0,0.0,657705.0,9461.0,533074.0,5419954.0,0.0,0.0
KA,2020-10-07,10947.0,113.0,9832.0,104348.0,0.0,0.0,66885.0,710.0,57638.0,623219.0,0.0,0.0,668652.0,9574.0,542906.0,5524302.0,0.0,0.0
KA,2020-10-08,10704.0,101.0,9613.0,105248.0,0.0,0.0,67519.0,681.0,60107.0,631879.0,0.0,0.0,679356.0,9675.0,552519.0,5629550.0,0.0,0.0
KA,2020-10-09,10913.0,114.0,9091.0,109980.0,0.0,0.0,69639.0,670.0,62104.0,649800.0,0.0,0.0,690269.0,9789.0,561610.0,5739530.0,0.0,0.0
KA,2020-10-10,10517.0,102.0,8337.0,112770.0,0.0,0.0,70270.0,672.0,61452.0,677648.0,0.0,0.0,700786.0,9891.0,569947.0,5852300.0,0.0,0.0
KA,2020-10-11,9523.0,75.0,10107.0,99923.0,0.0,0.0,69648.0,680.0,64272.0,692063.0,0.0,0.0,710309.0,9966.0,580054.0,5952223.0,0.0,0.0
KA,2020-10-12,7606.0,70.0,12030.0,78757.0,0.0,0.0,70203.0,666.0,69238.0,703517.0,0.0,0.0,717915.0,10036.0,592084.0,6030980.0,0.0,0.0
KA,2020-10-13,8191.0,87.0,10421.0,106241.0,0.0,0.0,68401.0,662.0,69431.0,717267.0,0.0,0.0,726106.0,10123.0,602505.0,6137221.0,0.0,0.0
KA,2020-10-14,9265.0,75.0,8662.0,113771.0,0.0,0.0,66719.0,624.0,68261.0,726690.0,0.0,0.0,735371.0,10198.0,611167.0,6250992.0,0.0,0.0
KA,2020-10-15,8477.0,85.0,8841.0,104817.0,0.0,0.0,64492.0,608.0,67489.0,726259.0,0.0,0.0,743848.0,10283.0,620008.0,6355809.0,0.0,0.0
KA,2020-10-16,7542.0,73.0,8580.0,105885.0,0.0,0.0,61121.0,567.0,66978.0,722164.0,0.0,0.0,751390.0,10356.0,628588.0,6461694.0,0.0,0.0
KA,2020-10-17,7184.0,71.0,8893.0,101016.0,0.0,0.0,57788.0,536.0,67534.0,710410.0,0.0,0.0,758574.0,10427.0,637481.0,6562710.0,0.0,0.0
KA,2020-10-18,7012.0,51.0,8344.0,105067.0,0.0,0.0,55277.0,512.0,65771.0,715554.0,0.0,0.0,765586.0,10478.0,645825.0,6667777.0,0.0,0.0
KA,2020-10-19,5018.0,64.0,8004.0,78581.0,0.0,0.0,52689.0,506.0,61745.0,715378.0,0.0,0.0,770604.0,10542.0,653829.0,6746358.0,0.0,0.0
KA,2020-10-20,6297.0,66.0,8500.0,98236.0,0.0,0.0,50795.0,485.0,59824.0,707373.0,0.0,0.0,776901.0,10608.0,662329.0,6844594.0,0.0,0.0
KA,2020-10-21,5872.0,88.0,9289.0,108241.0,0.0,0.0,47402.0,498.0,60451.0,701843.0,0.0,0.0,782773.0,10696.0,671618.0,6952835.0,0.0,0.0
KA,2020-10-22,5778.0,74.0,13217.0,107354.0,0.0,0.0,44703.0,487.0,64827.0,704380.0,0.0,0.0,788551.0,10770.0,684835.0,7060189.0,0.0,0.0
KA,2020-10-23,5356.0,51.0,8749.0,108356.0,0.0,0.0,42517.0,465.0,64996.0,706851.0,0.0,0.0,793907.0,10821.0,693584.0,7168545.0,0.0,0.0
KA,2020-10-24,4471.0,52.0,7153.0,112545.0,0.0,0.0,39804.0,446.0,63256.0,718380.0,0.0,0.0,798378.0,10873.0,700737.0,7281090.0,0.0,0.0
KA,2020-10-25,4439.0,32.0,10106.0,100511.0,0.0,0.0,37231.0,427.0,65018.0,713824.0,0.0,0.0,802817.0,10905.0,710843.0,7381601.0,0.0,0.0
KA,2020-10-26,3130.0,42.0,8715.0,65892.0,0.0,0.0,35343.0,405.0,65729.0,701135.0,0.0,0.0,805947.0,10947.0,719558.0,7447493.0,0.0,0.0
KA,2020-10-27,3691.0,44.0,7740.0,66701.0,0.0,0.0,32737.0,383.0,64969.0,669600.0,0.0,0.0,809638.0,10991.0,727298.0,7514194.0,0.0,0.0
